	ID	Title	Weight [gram/serving]	CO2-Value [gram CO2/serving]	CO2 rating	FAT	WATER	ENERC	PROT	category	parent_category	category_en		
121	4311501347652	EDEKA Italia Geschälte Tomaten 800 g	100	138	583.065	3.49999999916031	39.8749999936842	222.999999948717	1.2999999997154	Tomatenkonserven	gemuese_pilze	vegetable mushrooms		
122	4104420025882	Alnatura Bio ganze Tomaten	 geschält 400 g	100	48	604.073	0.219513556902734	94.2024322154863	82.5610845522188	0.8	Tomatenkonserven	gemuese_pilze		
123	22961938	Penny Rahm-Spinat Erntefrisch Tiefgefroren	100	112	610.252	4.46939066880672	87.3407746241244	249.93162962434	1.70455439816196	Gemüsebeilagen &amp	 Mischgemüse	gemuese_pilze		
124	4388844138049	Rewe Beste Wahl Cornichons mit Kräutern	100	67	612.461	0.3264255560384	85.7033510060307	184.573727806519	0.689679030700825	Essigkonserven	gemuese_pilze	vegetable mushrooms		
125	8809059291009	Hosan Yaki Nori	100	88	615.108	0.6	81.6	223	1.7	Trockengemüse	gemuese_pilze	vegetable mushrooms		
126	4006181006875	Schwarmstedter Kartoffeltaschen	100	364	626.941	13.7815336495082	63.5053800414406	839.514460294889	10.4833280947821	Kartoffelgerichte	gemuese_pilze	vegetable mushrooms		
127	4337185016929	K Classic Pizza-Tomaten Stückig	100	161	646.828	4.66666666667283	53.1666666656528	297.333333332987	1.73333333332652	Tomatenkonserven	gemuese_pilze	vegetable mushrooms		
128	4002239680509	Feinkost Dittmann Artischockenherzen je la Toscana	100	99	657.689	1.42016625474382	79.1454391042933	71.6222555467392	2.80821326752845	Antipasti	gemuese_pilze	vegetable mushrooms		
129	4005979003577	Ja! Natürlich - Mediterrane Pfanne	100	103	666.408	2.82868854792075	88.1189156816778	211.145087391401	1.58082531985333	Gemüsegerichte	gemuese_pilze	vegetable mushrooms		
130	9100000017907	Spar vital - Bio-Cocktailtomaten	100	55	669.789	0.3	93.8	89	0.8	Tomaten	gemuese_pilze	vegetable mushrooms		
131	7640106262594	Via Emilia Antipasto di verdura	100	223	670.837	8.9604899678589	72.6779371322949	583.799321738489	2.71167163158271	Antipasti	gemuese_pilze	vegetable mushrooms		
132	40081588	Hengstenberg Honiggurken 330 g	100	86	684.542	0.218123801075592	82.9291983812145	263.0919715225	0.688151221470566	Essigkonserven	gemuese_pilze	vegetable mushrooms		
133	7610632969359	Swisscofel - Datteltomaten	100	73	708.463	0.246750036851866	77.1505115223502	73.2025109327204	0.658000098271644	Tomaten	gemuese_pilze	vegetable mushrooms		
134	8436547720088	Bio Spargel	100	80	712.608	0.2	92	114	2.2	Gemüse	gemuese_pilze	vegetable mushrooms		
135	4033689030101	Spreewaldrabe – Salz-Dill-Gurken	100	42	716.48	0.048595928288998	95.2359881339872	27.2116593697094	0.340152493668394	Gemüsekonserven	gemuese_pilze	vegetable mushrooms		
136	4008258450017	Seeberger Tomaten getrocknet	100	329	727.026	12.88	59.072	760.84	4.048	Trockengemüse	gemuese_pilze	vegetable mushrooms		
137	20240059	Bio Oraganic Strauchtomaten	100	347	731.294	14	64.2	827	4.4	Tomaten	gemuese_pilze	vegetable mushrooms		
138	4012414085555	Mini-Romatomaten	100	352	741.832	14	64.2	827	4.4	Gemüse	gemuese_pilze	vegetable mushrooms		
139	9010158001959	Niederösterreichische Erdbeeren	100	76	745.446	0.5	89.9	167	0.7	Gemüse	gemuese_pilze	vegetable mushrooms		
140	22135926	Yogos Classic	100	252	764.572	10.4515961841884	81.4648260973537	510.19557049091	3.06520722945001	Kartoffelbeilagen &amp	 Pommes Frites	gemuese_pilze		
141	40122991	Kühne Rotkohl Original  350 g	100	89	775.645	0.133625223964219	84.4228089083238	219.818210157244	0.670755616554073	Essigkonserven	gemuese_pilze	vegetable mushrooms		
142	20649784	Saladinettes Salat Mexicana	100	179	802.934	4.25491562856111	83.0931691982698	279.931141391173	3.44134924647969	Salatbeilagen &amp	 Fertigsalate	gemuese_pilze		
143	4311527651658	Edeka Blattsalat-Mix	100	69	812.485	0.22	94.67	62.6	1.35	Blattsalat	gemuese_pilze	vegetable mushrooms		
144	7611100399630	Stocki mit Milch	100	292	820.161	4.58728552700034	59.7354282120189	583.757136247071	5.81899961441247	Knödel &amp	 Pürees	gemuese_pilze		
145	4250262708251	Orginal Spreewald-Gewürz-Gurken	100	82	827.885	0.219878988894385	88.6435846478411	146.262878788504	0.804131159787609	Essigkonserven	gemuese_pilze	vegetable mushrooms		
146	4016435000863	Thüringer Landgarten Bio Cornichons	100	76	840.54	0.457921209062254	91.1168174771726	127.123259776043	0.558596074452047	Essigkonserven	gemuese_pilze	vegetable mushrooms		
147	4388844102644	REWE Beste Wahl Romana Salatherzen	100	69	852.234	0.2	95	59	1.2	Blattsalat	gemuese_pilze	vegetable mushrooms		
148	20004361	Freshona Cornichons	100	80	853.97	0.184357316532041	89.3774319343169	120.545956659887	0.833366054950921	Essigkonserven	gemuese_pilze	vegetable mushrooms		
149	4008100169159	ORO di Parma Tomatenmark 2-fach konzentriert	 70 g	100	182	858.719	0.2	76.7	326	4.5	Tomatenkonserven	gemuese_pilze		
150	8619053089195	Coop Naturaplan Bio Tomaten Schweiz Freiland	100	74	901.17	0.3	93.8	89	0.8	Gemüse	gemuese_pilze	vegetable mushrooms		
151	4300175330756	Marktfrisch aus Deutschland – Chicorée	100	70	903.494	0.2	94.7	56	1	Gemüse	gemuese_pilze	vegetable mushrooms		
152	4388840101238	ja! Champignons	 3. Wahl	 geschnitten	100	83	990.253	0.146588578168698	93.8174481204612	45.9310878261921	1.41702292229741	Gemüsekonserven		
